"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Tcp","4","75901","726","80","-1","24","40000","633","121580","192.0","11.105263157894736","true"
"Tcp","4","75901","66","80","-1","16","59000","635","121712","191.0","11.140350877192983","true"
"Http","4","75901","726","80","-1","24","57000","637","122512","192.0","11.175438596491228","true"
"Tcp","4","75901","66","80","-1","16","2019000","639","122644","191.0","11.210526315789474","true"
"Http","4","75901","726","80","-1","24","2845000","642","123510","192.0","11.068965517241379","true"
"Tcp","4","75901","66","80","-1","16","56000","643","123576","192.0","11.086206896551724","true"
"Http","4","75901","726","80","-1","24","2991000","645","124376","192.0","11.120689655172415","true"
"Tcp","4","75901","66","80","-1","16","80000","648","124582","192.0","11.172413793103448","true"
"Http","4","75901","726","80","-1","24","3329000","650","125374","192.0","11.206896551724139","true"
"Tcp","4","75902","66","80","-1","16","55000","651","125440","192.0","11.224137931034482","true"
"Http","4","75902","726","80","-1","24","61000","653","126240","193.0","11.258620689655173","true"
"Tcp","4","75902","66","80","-1","16","60000","655","126372","192.0","11.293103448275861","true"
"Http","4","75902","726","80","-1","24","63000","657","127172","193.0","11.327586206896552","true"
"Tcp","4","75902","66","80","-1","16","2022000","659","127304","193.0","11.362068965517242","true"
"Http","4","75902","726","80","-1","24","34000","661","128104","193.0","11.39655172413793","true"
"Tcp","4","75902","66","80","-1","16","70000","663","128236","193.0","11.23728813559322","true"
"Http","4","75902","726","80","-1","24","71000","665","129036","194.0","11.271186440677965","true"
"Tcp","4","75902","66","80","-1","16","58000","667","129168","193.0","11.305084745762711","true"
"Http","4","75902","726","80","-1","24","3888000","670","130034","194.0","11.35593220338983","true"
"Tcp","4","75902","66","80","-1","16","1992000","672","130174","193.0","11.389830508474576","true"
"Http","4","75903","726","80","-1","24","72000","673","130900","194.0","11.40677966101695","true"
"Tcp","4","75903","66","80","-1","16","62000","675","131032","194.0","11.440677966101696","true"
"Http","4","75903","726","80","-1","24","57000","677","131832","194.0","11.474576271186441","true"
"Tcp","4","75903","66","80","-1","16","68000","679","131964","194.0","11.508474576271187","true"
"Http","4","75903","726","80","-1","24","3934000","682","132830","194.0","11.559322033898304","true"
"Tcp","4","75903","66","80","-1","16","1961000","684","132970","194.0","11.4","true"
"Http","4","75903","726","80","-1","24","59000","685","133696","195.0","11.416666666666666","true"
"Tcp","4","75903","66","80","-1","16","59000","687","133828","194.0","11.45","true"
"Http","4","75903","726","80","-1","24","4043000","690","134694","195.0","11.5","true"
"Tcp","4","75903","66","80","-1","16","1843000","692","134834","194.0","11.533333333333333","true"
"Http","4","75904","726","80","-1","24","64000","693","135560","195.0","11.55","true"
"Tcp","4","75904","66","80","-1","16","2005000","695","135692","195.0","11.583333333333334","true"
"Http","4","75904","726","80","-1","24","34000","697","136492","195.0","11.616666666666667","true"
"Tcp","4","75904","66","80","-1","16","60000","699","136624","195.0","11.65","true"
"Http","4","75904","726","80","-1","24","66000","701","137424","196.0","11.683333333333334","true"
"Tcp","4","75904","66","80","-1","16","57000","703","137556","195.0","11.716666666666667","true"
"Http","4","75904","726","80","-1","24","69000","705","138356","196.0","11.557377049180328","true"
"Tcp","4","75904","66","80","-1","16","68000","707","138488","195.0","11.59016393442623","true"
"Http","4","75904","726","80","-1","24","50000","709","139288","196.0","11.62295081967213","true"
"Tcp","4","75904","66","80","-1","16","74000","712","139494","195.0","11.672131147540984","true"
"Tcp","4","75904","74","80","-1","2","1957000","713","139568","195.0","11.688524590163935","true"
"Tcp","4","75905","66","80","-1","16","3940000","715","140360","196.0","11.721311475409836","true"
"Tcp","4","75905","74","80","-1","2","65000","718","141226","196.0","11.770491803278688","true"
"Tcp","4","75905","66","80","-1","16","3926000","719","141292","196.0","11.78688524590164","true"
"Tcp","4","75905","74","80","-1","2","1939000","721","141432","196.0","11.819672131147541","true"
"Tcp","4","75905","66","80","-1","16","3961000","723","142224","196.0","11.852459016393443","true"
"Tcp","4","75905","66","80","-1","16","36000","725","142364","196.0","11.885245901639344","true"
"Tcp","4","75905","66","80","-1","16","55000","727","143156","196.0","11.725806451612904","true"
"Tcp","4","75905","74","80","-1","2","55000","729","143296","196.0","11.758064516129032","true"
"Tcp","4","75905","66","80","-1","16","3940000","731","144088","197.0","11.790322580645162","true"
"Tcp","4","75905","74","80","-1","2","2898000","733","144228","196.0","11.82258064516129","true"
"Tcp","4","75906","66","80","-1","16","3986000","735","145020","197.0","11.85483870967742","true"
"Tcp","4","75906","74","80","-1","2","1904000","737","145160","196.0","11.887096774193548","true"
"Tcp","4","75906","66","80","-1","16","3939000","739","145952","197.0","11.919354838709678","true"
"Tcp","4","75906","74","80","-1","2","1943000","741","146092","197.0","11.951612903225806","true"
"Tcp","4","75906","66","80","-1","16","3945000","743","146884","197.0","11.983870967741936","true"
"Tcp","4","75906","74","80","-1","2","1968000","745","147024","197.0","11.825396825396826","true"
"Tcp","4","75906","66","80","-1","16","3909000","747","147816","197.0","11.857142857142858","true"
"Tcp","4","75906","74","80","-1","2","2936000","749","147956","197.0","11.88888888888889","true"
"Tcp","4","75906","66","80","-1","16","3953000","751","148748","198.0","11.920634920634921","true"
"Tcp","4","75907","74","80","-1","2","59000","753","148888","197.0","11.952380952380953","true"
"Tcp","4","75907","66","80","-1","16","3888000","755","149680","198.0","11.984126984126984","true"
"Tcp","4","75907","74","80","-1","2","1967000","757","149820","197.0","12.015873015873016","true"
"Tcp","4","75907","66","80","-1","16","63000","760","150678","198.0","12.063492063492063","true"
"Tcp","4","75907","74","80","-1","2","1934000","761","150752","198.0","12.079365079365079","true"
"Tcp","4","75907","66","80","-1","16","3943000","763","151544","198.0","12.11111111111111","true"
"Tcp","4","75907","74","80","-1","2","1990000","765","151684","198.0","11.953125","true"
"Tcp","4","75907","66","80","-1","16","66000","768","152542","198.0","12.0","true"
"Tcp","4","75907","74","80","-1","2","71000","770","153342","199.0","12.03125","true"
"Tcp","4","75907","66","80","-1","16","3440000","771","153408","198.0","12.046875","true"
"Tcp","4","75907","74","80","-1","2","67000","774","154274","199.0","12.09375","true"
"Tcp","4","75908","66","80","-1","16","3925000","775","154340","199.0","12.109375","true"
"Tcp","4","75908","74","80","-1","2","1917000","777","154480","198.0","12.140625","true"
"Tcp","4","75908","66","80","-1","16","3965000","779","155272","199.0","12.171875","true"
"Tcp","4","75908","74","80","-1","2","1942000","781","155412","198.0","12.203125","true"
"Tcp","4","75908","66","80","-1","16","3893000","783","156204","199.0","12.234375","true"
"Tcp","4","75908","74","80","-1","2","1941000","785","156344","199.0","12.265625","true"
"Tcp","4","75908","66","80","-1","16","3947000","787","157136","199.0","12.107692307692307","true"
"Tcp","4","75908","74","80","-1","2","2953000","789","157276","199.0","12.138461538461538","true"
"Tcp","4","75908","66","80","-1","16","3912000","791","158068","199.0","12.169230769230769","true"
"Tcp","4","75908","74","80","-1","2","1938000","793","158208","199.0","12.2","true"
"Tcp","4","75909","66","80","-1","16","3952000","795","159000","200.0","12.23076923076923","true"
"Tcp","4","75909","74","80","-1","2","2007000","797","159140","199.0","12.261538461538462","true"
"Tcp","4","75909","66","80","-1","16","3874000","799","159932","200.0","12.292307692307693","true"
"Tcp","4","75909","74","80","-1","2","1936000","801","160072","199.0","12.323076923076924","true"
"Tcp","4","75909","66","80","-1","16","58000","804","160930","200.0","12.36923076923077","true"
"Tcp","4","75909","74","80","-1","2","1954000","805","161004","200.0","12.384615384615385","true"
"Tcp","4","75909","66","80","-1","16","3964000","807","161796","200.0","12.415384615384616","true"
"Tcp","4","75909","74","80","-1","2","1919000","809","161936","200.0","12.257575757575758","true"
"Tcp","4","75909","66","80","-1","16","3972000","811","162728","200.0","12.287878787878787","true"
"Tcp","4","75909","74","80","-1","2","1976000","813","162868","200.0","12.318181818181818","true"
"Tcp","4","75909","66","80","-1","16","69000","816","163726","200.0","12.363636363636363","true"
"Tcp","4","75910","74","80","-1","2","63000","818","164526","201.0","12.393939393939394","true"
"Tcp","4","75910","66","80","-1","16","3933000","819","164592","200.0","12.409090909090908","true"
"Tcp","4","75910","74","80","-1","2","1941000","821","164732","200.0","12.43939393939394","true"
"Tcp","4","75910","66","80","-1","16","4020000","823","165524","201.0","12.469696969696969","true"
"Tcp","4","75910","74","80","-1","2","1885000","825","165664","200.0","12.5","true"
"Tcp","4","75910","66","80","-1","16","3949000","827","166456","201.0","12.530303030303031","true"
"Tcp","4","75910","74","80","-1","2","1930000","829","166596","200.0","12.373134328358208","true"
"Tcp","4","75910","66","80","-1","16","3936000","831","167388","201.0","12.402985074626866","true"
"Tcp","4","75910","74","80","-1","2","1929000","833","167528","201.0","12.432835820895523","true"
"Tcp","4","75910","66","80","-1","16","3962000","835","168320","201.0","12.462686567164178","true"
"Tcp","4","75911","74","80","-1","2","35000","838","169186","201.0","12.507462686567164","true"
"Tcp","4","75911","66","80","-1","16","2019000","840","169318","201.0","12.537313432835822","true"
"Tcp","4","75911","74","80","-1","2","81000","841","169392","201.0","12.552238805970148","true"
"Tcp","4","75911","66","80","-1","16","1501000","843","170184","201.0","12.582089552238806","true"
"Tcp","4","75911","74","80","-1","2","34000","846","171050","202.0","12.626865671641792","true"
"Tcp","4","75911","66","80","-1","16","66000","848","171182","201.0","12.656716417910447","true"
"Tcp","4","75911","74","80","-1","2","1926000","849","171256","201.0","12.485294117647058","true"
"Tcp","4","75911","66","80","-1","16","61000","852","172114","202.0","12.529411764705882","true"
"Tcp","4","75911","74","80","-1","2","1937000","853","172188","201.0","12.544117647058824","true"
"Tcp","4","75911","66","80","-1","16","3950000","855","172980","202.0","12.573529411764707","true"
"Tcp","4","75911","74","80","-1","2","53000","857","173120","202.0","12.602941176470589","true"
"Tcp","4","75912","66","80","-1","16","3919000","859","173912","202.0","12.632352941176471","true"
"Tcp","4","75912","74","80","-1","2","1951000","861","174052","202.0","12.661764705882353","true"
"Tcp","4","75912","66","80","-1","16","3946000","863","174844","202.0","12.691176470588236","true"
"Tcp","4","75912","74","80","-1","2","64000","866","175710","202.0","12.735294117647058","true"
"Tcp","4","75912","66","80","-1","16","3942000","867","175776","202.0","12.75","true"
"Tcp","4","75912","74","80","-1","2","1932000","869","175916","202.0","12.779411764705882","true"
"Tcp","4","75912","66","80","-1","16","3939000","871","176708","202.0","12.623188405797102","true"
"Tcp","4","75912","74","80","-1","2","36000","874","177574","203.0","12.666666666666666","true"
"Tcp","4","75912","66","80","-1","16","3861000","875","177640","203.0","12.681159420289855","true"
"Tcp","4","75912","74","80","-1","2","68000","878","178506","203.0","12.72463768115942","true"
"Tcp","4","75912","66","80","-1","16","3921000","879","178572","203.0","12.73913043478261","true"
"Tcp","4","75913","74","80","-1","2","72000","882","179438","203.0","12.782608695652174","true"
"Tcp","4","75913","66","80","-1","16","3920000","883","179504","203.0","12.797101449275363","true"
"Tcp","4","75913","74","80","-1","2","1945000","885","179644","202.0","12.826086956521738","true"
"Tcp","4","75913","66","80","-1","16","3943000","887","180436","203.0","12.855072463768115","true"
"Tcp","4","75913","74","80","-1","2","66000","889","180576","203.0","12.884057971014492","true"
"Tcp","4","75913","66","80","-1","16","3900000","891","181368","203.0","12.91304347826087","true"
"Tcp","4","75913","74","80","-1","2","54000","894","182234","203.0","12.771428571428572","true"
"Tcp","4","75913","66","80","-1","16","3949000","895","182300","203.0","12.785714285714286","true"
"Tcp","4","75913","74","80","-1","2","1952000","897","182440","203.0","12.814285714285715","true"
"Tcp","4","75913","66","80","-1","16","3953000","899","183232","203.0","12.842857142857143","true"
"Tcp","4","75913","74","80","-1","2","1967000","901","183372","203.0","12.871428571428572","true"
"Tcp","4","75914","66","80","-1","16","3597000","903","184164","203.0","12.9","true"
"Tcp","4","75914","66","80","-1","16","78000","905","184304","203.0","12.928571428571429","true"
"Tcp","4","75914","66","80","-1","16","3873000","907","185096","204.0","12.957142857142857","true"
"Tcp","4","75914","74","80","-1","2","1917000","909","185236","203.0","12.985714285714286","true"
"Tcp","4","75914","66","80","-1","16","3982000","911","186028","204.0","13.014285714285714","true"
"Tcp","4","75914","74","80","-1","2","1899000","913","186168","203.0","13.042857142857143","true"
"Tcp","4","75914","66","80","-1","16","3940000","915","186960","204.0","12.887323943661972","true"
"Tcp","4","75914","74","80","-1","2","50000","918","187826","204.0","12.929577464788732","true"
"Tcp","4","75914","66","80","-1","16","3998000","919","187892","204.0","12.943661971830986","true"
"Tcp","4","75914","74","80","-1","2","66000","922","188758","204.0","12.985915492957746","true"
"Tcp","4","75914","66","80","-1","16","62000","924","188890","204.0","13.014084507042254","true"
"Tcp","4","75915","74","80","-1","2","56000","926","189690","204.0","13.04225352112676","true"
"Tcp","4","75915","66","80","-1","16","3951000","927","189756","204.0","13.056338028169014","true"
"Tcp","4","75915","74","80","-1","2","1917000","929","189896","204.0","13.084507042253522","true"
"Tcp","4","75915","66","80","-1","16","3944000","931","190688","204.0","13.112676056338028","true"
"Tcp","4","75915","74","80","-1","2","1965000","933","190828","204.0","13.140845070422536","true"
