"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)).enc_rateps","attack"
"Tcp","4","77010","66","80","-1","16","4806117000","10","1328","132.0","0.07633587786259542","true"
"Tcp","4","77010","66","80","-1","16","4808150000","10","1328","132.0","0.07633587786259542","true"
"Tcp","4","77010","66","80","-1","16","4808139000","10","1328","132.0","0.07633587786259542","true"
"Tcp","4","77010","66","80","-1","16","4851356000","10","1328","132.0","0.07633587786259542","true"
"Tcp","4","77010","66","80","-1","16","4851335000","10","1328","132.0","0.07633587786259542","true"
"Tcp","4","77010","66","80","-1","16","4820139000","10","1328","132.0","0.07633587786259542","true"
"Tcp","4","77010","66","80","-1","16","4865153000","10","1328","132.0","0.07633587786259542","true"
"Tcp","4","77011","66","80","-1","16","2401483000","9","1262","140.0","0.06870229007633588","true"
"Tcp","4","77011","66","80","-1","16","2410468000","9","1262","140.0","0.06870229007633588","true"
"Tcp","4","77011","66","80","-1","16","2401212000","9","1262","140.0","0.06870229007633588","true"
"Tcp","4","77011","66","80","-1","16","2404278000","9","1262","140.0","0.06870229007633588","true"
"Tcp","4","77011","66","80","-1","16","2402275000","9","1262","140.0","0.06870229007633588","true"
"Tcp","4","77011","66","80","-1","16","2402215000","9","1262","140.0","0.06870229007633588","true"
"Tcp","4","77011","66","80","-1","16","2401281000","9","1262","140.0","0.06870229007633588","true"
"Tcp","4","77011","66","80","-1","16","2411233000","9","1262","140.0","0.06870229007633588","true"
"Tcp","4","77011","66","80","-1","16","2411218000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77011","66","80","-1","16","2402819000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77011","66","80","-1","16","2402771000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77011","66","80","-1","16","2402799000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77011","66","80","-1","16","2402535000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77011","66","80","-1","16","2402266000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77011","66","80","-1","16","2397213000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2397213000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2396819000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2396790000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2397072000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2396968000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2402684000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2408200000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2408349000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","54","80","-1","16","4053274000","4","1008","252.0","0.03305785123966942","false"
"Tcp","4","77012","66","80","-1","16","2402196000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2401688000","9","1262","140.0","0.06818181818181818","true"
"Tcp","4","77012","66","80","-1","16","2401795000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77012","66","80","-1","16","2412202000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77012","66","80","-1","16","2412304000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77012","66","80","-1","16","2412231000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2410209000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2410333000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2410184000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2410040000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2410271000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2410004000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2409937000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2442219000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2442431000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2442380000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2410104000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2463962000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2464116000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2409032000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77013","66","80","-1","16","2433201000","9","1262","140.0","0.06766917293233082","true"
"Tcp","4","77014","66","80","-1","16","2433372000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2411156000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2411199000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2411451000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2409359000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2410271000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2410313000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2410267000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2419333000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2408264000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2408270000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2408242000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2408358000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2406298000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77014","66","80","-1","16","2411298000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77015","66","80","-1","16","2411301000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77015","66","80","-1","16","2399347000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77015","66","80","-1","16","2399503000","9","1262","140.0","0.06716417910447761","true"
"Tcp","4","77015","66","80","-1","16","3713692000","8","1196","149.0","0.05925925925925926","true"
"Tcp","4","77015","66","80","-1","16","3713859000","8","1196","149.0","0.05970149253731343","true"
"Tcp","4","77015","66","80","-1","16","2405304000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","2422380000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","2462316000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","3678939000","8","1196","149.0","0.05925925925925926","true"
"Tcp","4","77015","66","80","-1","16","2430263000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","2430492000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","2399567000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","2399184000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","2399416000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","2399373000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77015","66","80","-1","16","2400684000","9","1262","140.0","0.06666666666666667","true"
"Tcp","4","77016","66","80","-1","16","4998181000","5","998","199.0","0.037037037037037035","true"
"Tcp","4","77016","66","80","-1","16","4990926000","5","998","199.0","0.037037037037037035","true"
"Tcp","4","77016","66","80","-1","16","5009129000","5","998","199.0","0.037037037037037035","true"
"Tcp","4","77016","66","80","-1","16","5002941000","5","998","199.0","0.037037037037037035","true"
"Tcp","4","77016","66","80","-1","16","5009339000","5","998","199.0","0.037037037037037035","true"
"Tcp","4","77016","66","80","-1","16","5000193000","5","998","199.0","0.037037037037037035","true"
"Tcp","4","77016","66","80","-1","16","5012422000","5","998","199.0","0.037037037037037035","true"
"Tcp","4","77016","66","80","-1","16","4994199000","5","998","199.0","0.037037037037037035","true"
"Tcp","4","77016","66","80","-1","16","4994118000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77016","66","80","-1","16","5007225000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77016","66","80","-1","16","4999187000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77016","66","80","-1","16","4989997000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77016","66","80","-1","16","4995017000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77016","66","80","-1","16","4998286000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77016","66","80","-1","16","4992123000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","5014098000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4995961000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4999134000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4998258000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4991255000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4994091000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4997196000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4992461000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4992293000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","4995678000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","5039231000","5","998","199.0","0.03676470588235294","true"
"Tcp","4","77017","66","80","-1","16","303148000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77017","66","80","-1","16","300716000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77017","66","80","-1","16","303304000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77017","66","80","-1","16","303217000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","300207000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","300281000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","300234000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","384368000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","299074000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","302191000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","311182000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","299202000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","301246000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","298243000","6","1064","177.0","0.043795620437956206","true"
"Tcp","4","77018","66","80","-1","16","360384000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77018","66","80","-1","16","300326000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77018","66","80","-1","16","379309000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77018","66","80","-1","16","300125000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77018","66","80","-1","16","301206000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77019","66","80","-1","16","307172000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77019","66","80","-1","16","326331000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77019","66","80","-1","16","301200000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77019","66","80","-1","16","300087000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77019","66","80","-1","16","308793000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77019","66","80","-1","16","301257000","6","1064","177.0","0.043478260869565216","true"
"Tcp","4","77019","66","80","-1","16","604336000","7","1130","161.0","0.050724637681159424","true"
"Tcp","4","77019","66","80","-1","16","631332000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77019","74","80","-1","2","0","1","74","74.0","0.008264462809917356","true"
"Tcp","4","77019","66","80","-1","16","620248000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77019","66","80","-1","16","620364000","7","1130","161.0","0.050359712230215826","true"
"Http","4","77019","262","80","-1","24","1880000","3","402","134.0","0.024793388429752067","true"
"Tcp","4","77019","66","80","-1","17","71000","5","534","106.0","0.04132231404958678","true"
"Tcp","4","77019","66","80","-1","16","602441000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77019","66","80","-1","16","597303000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","604412000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","611422000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","603408000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","691498000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","651553000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","602431000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","599281000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","599488000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","602423000","7","1130","161.0","0.050359712230215826","true"
"Tcp","4","77020","66","80","-1","16","609403000","7","1130","161.0","0.05","true"
"Tcp","4","77020","66","80","-1","16","609372000","7","1130","161.0","0.05","true"
"Tcp","4","77020","66","80","-1","16","609466000","7","1130","161.0","0.05","true"
"Tcp","4","77020","66","80","-1","16","601451000","7","1130","161.0","0.05","true"
"Tcp","4","77020","66","80","-1","16","602405000","7","1130","161.0","0.05","true"
"Tcp","4","77020","66","80","-1","16","602401000","7","1130","161.0","0.05","true"
"Tcp","4","77020","66","80","-1","16","599073000","7","1130","161.0","0.05","true"
"Tcp","4","77021","66","80","-1","16","602390000","7","1130","161.0","0.05","true"
"Tcp","4","77021","66","80","-1","16","600446000","7","1130","161.0","0.05","true"
"Tcp","4","77021","66","80","-1","16","608521000","7","1130","161.0","0.05","true"
"Tcp","4","77021","66","80","-1","16","1203448000","8","1196","149.0","0.05714285714285714","true"
"Tcp","4","77021","66","80","-1","16","1199482000","8","1196","149.0","0.05714285714285714","true"
