"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Tcp","4","76838","66","80","-1","2","301920000","720","98885","137.0","0.7236180904522613","false"
"Tcp","4","76839","74","80","-1","2","2999662000","19467","2061399","105.0","20.448529411764707","true"
"Tcp","4","76841","74","80","-1","2","3000877000","19469","2061547","105.0","20.386387434554972","true"
"Tcp","4","76841","110","80","-1","24","35000","19471","2061754","105.0","20.38848167539267","true"
"Tcp","4","76841","116","80","-1","24","29000","19473","2061954","105.0","20.390575916230368","true"
"Tcp","4","76841","88","80","-1","24","38000","19476","2062223","105.0","20.39371727748691","true"
"Tcp","4","76841","88","80","-1","24","31000","19477","2062311","105.0","20.39476439790576","true"
"Tcp","4","76841","89","80","-1","24","32000","19479","2062505","105.0","20.396858638743456","true"
"Tcp","4","76841","82","80","-1","24","38000","19481","2062667","105.0","20.398952879581152","true"
"Tcp","4","76841","105","80","-1","24","29000","19483","2062870","105.0","20.40104712041885","true"
"Tcp","4","76841","94","80","-1","24","457000","19485","2063072","105.0","20.403141361256544","true"
"Tcp","4","76841","103","80","-1","24","38000","19487","2063268","105.0","20.40523560209424","true"
"Tcp","4","76841","105","80","-1","24","39000","19489","2063456","105.0","20.407329842931937","true"
"Tcp","4","76842","98","80","-1","24","38000","19491","2063648","105.0","20.409424083769633","true"
"Tcp","4","76842","93","80","-1","24","29000","19493","2063838","105.0","20.41151832460733","true"
"Tcp","4","76842","102","80","-1","24","28000","19495","2064051","105.0","20.39225941422594","true"
"Tcp","4","76842","100","80","-1","24","29000","19497","2064235","105.0","20.394351464435147","true"
"Tcp","4","76842","98","80","-1","24","28000","19499","2064432","105.0","20.39644351464435","true"
"Tcp","4","76842","102","80","-1","24","34000","19501","2064632","105.0","20.398535564853557","true"
"Tcp","4","76842","105","80","-1","24","30000","19503","2064812","105.0","20.40062761506276","true"
"Tcp","4","76842","92","80","-1","24","30000","19505","2064998","105.0","20.402719665271967","true"
"Tcp","4","76842","99","80","-1","24","33000","19508","2065289","105.0","20.405857740585773","true"
"Tcp","4","76842","97","80","-1","24","32000","19509","2065386","105.0","20.406903765690377","true"
"Tcp","4","76842","89","80","-1","24","32000","19511","2065562","105.0","20.40899581589958","true"
"Tcp","4","76842","84","80","-1","24","32000","19513","2065739","105.0","20.411087866108787","true"
"Tcp","4","76842","93","80","-1","24","30000","19515","2065925","105.0","20.41317991631799","true"
"Tcp","4","76842","100","80","-1","24","31000","19517","2066129","105.0","20.415271966527197","true"
"Tcp","4","76842","95","80","-1","24","31000","19519","2066304","105.0","20.417364016736403","true"
"Tcp","4","76843","94","80","-1","24","32000","19521","2066485","105.0","20.419456066945607","true"
"Tcp","4","76843","92","80","-1","24","32000","19523","2066677","105.0","20.421548117154813","true"
"Tcp","4","76843","104","80","-1","24","1398000","19525","2066872","105.0","20.402298850574713","true"
"Tcp","4","76843","109","80","-1","24","39000","19527","2067064","105.0","20.404388714733543","true"
"Tcp","4","76843","91","80","-1","24","31000","19529","2067237","105.0","20.406478578892372","true"
"Tcp","4","76843","95","80","-1","24","29000","19531","2067408","105.0","20.4085684430512","true"
"Tcp","4","76843","100","80","-1","24","29000","19533","2067604","105.0","20.41065830721003","true"
"Tcp","4","76843","99","80","-1","24","28000","19535","2067788","105.0","20.41274817136886","true"
"Tcp","4","76843","79","80","-1","24","30000","19537","2067948","105.0","20.41483803552769","true"
"Tcp","4","76843","96","80","-1","24","29000","19539","2068131","105.0","20.41692789968652","true"
"Tcp","4","76843","77","80","-1","24","31000","19541","2068291","105.0","20.41901776384535","true"
"Tcp","4","76843","79","80","-1","24","29000","19543","2068463","105.0","20.42110762800418","true"
"Tcp","4","76843","87","80","-1","24","56000","19545","2068644","105.0","20.42319749216301","true"
"Tcp","4","76843","95","80","-1","24","29000","19547","2068834","105.0","20.42528735632184","true"
"Tcp","4","76843","97","80","-1","24","29000","19549","2069024","105.0","20.42737722048067","true"
"Tcp","4","76844","96","80","-1","24","29000","19551","2069216","105.0","20.429467084639498","true"
"Tcp","4","76844","117","80","-1","24","29000","19553","2069417","105.0","20.431556948798328","true"
"Tcp","4","76844","86","80","-1","24","28000","19555","2069592","105.0","20.41231732776618","true"
"Tcp","4","76844","97","80","-1","24","29000","19557","2069796","105.0","20.414405010438415","true"
"Tcp","4","76844","112","80","-1","24","29000","19559","2069998","105.0","20.416492693110648","true"
"Tcp","4","76844","77","80","-1","24","29000","19561","2070164","105.0","20.41858037578288","true"
"Tcp","4","76844","85","80","-1","24","1439000","19563","2070363","105.0","20.420668058455114","true"
"Tcp","4","76844","99","80","-1","24","32000","19566","2070643","105.0","20.423799582463467","true"
"Tcp","4","76844","104","80","-1","24","31000","19567","2070747","105.0","20.424843423799583","true"
"Tcp","4","76844","98","80","-1","24","2809000","19569","2070943","105.0","20.426931106471816","true"
"Tcp","4","76844","77","80","-1","24","39000","19571","2071104","105.0","20.42901878914405","true"
"Tcp","4","76844","82","80","-1","24","29000","19573","2071293","105.0","20.431106471816285","true"
"Tcp","4","76844","99","80","-1","24","28000","19575","2071496","105.0","20.43319415448852","true"
"Tcp","4","76844","85","80","-1","24","29000","19578","2071757","105.0","20.436325678496868","true"
"Tcp","4","76844","83","80","-1","24","30000","19579","2071840","105.0","20.437369519832984","true"
"Tcp","4","76844","105","80","-1","24","29000","19582","2072118","105.0","20.440501043841337","true"
"Tcp","4","76845","105","80","-1","24","29000","19583","2072223","105.0","20.441544885177453","true"
"Tcp","4","76845","101","80","-1","24","34000","19585","2072425","105.0","20.422314911366005","true"
"Tcp","4","76845","87","80","-1","24","29000","19587","2072589","105.0","20.424400417101147","true"
"Tcp","4","76845","88","80","-1","24","46000","19589","2072763","105.0","20.42648592283629","true"
"Tcp","4","76845","99","80","-1","24","29000","19591","2072962","105.0","20.428571428571427","true"
"Tcp","4","76845","110","80","-1","24","30000","19593","2073177","105.0","20.43065693430657","true"
"Tcp","4","76845","91","80","-1","24","29000","19595","2073372","105.0","20.43274244004171","true"
"Tcp","4","76845","89","80","-1","24","28000","19597","2073546","105.0","20.43482794577685","true"
"Tcp","4","76845","110","80","-1","24","29000","19599","2073755","105.0","20.43691345151199","true"
"Tcp","4","76845","94","80","-1","24","29000","19601","2073945","105.0","20.438998957247133","true"
"Tcp","4","76845","93","80","-1","24","28000","19603","2074132","105.0","20.441084462982275","true"
"Tcp","4","76845","104","80","-1","24","29000","19605","2074340","105.0","20.443169968717413","true"
"Tcp","4","76845","86","80","-1","24","1480000","19607","2074524","105.0","20.445255474452555","true"
"Tcp","4","76845","86","80","-1","24","34000","19609","2074704","105.0","20.447340980187697","true"
"Tcp","4","76845","88","80","-1","24","32000","19611","2074889","105.0","20.449426485922835","true"
"Tcp","4","76846","92","80","-1","24","31000","19613","2075072","105.0","20.451511991657977","true"
"Tcp","4","76846","89","80","-1","24","30000","19616","2075353","105.0","20.454640250260688","true"
"Tcp","4","76846","89","80","-1","24","32000","19617","2075442","105.0","20.434375","true"
"Tcp","4","76846","93","80","-1","24","30000","19619","2075628","105.0","20.436458333333334","true"
"Tcp","4","76846","95","80","-1","24","31000","19621","2075834","105.0","20.438541666666666","true"
"Tcp","4","76846","100","80","-1","24","35000","19623","2076027","105.0","20.440625","true"
"Tcp","4","76846","79","80","-1","24","1418000","19625","2076202","105.0","20.442708333333332","true"
"Tcp","4","76846","86","80","-1","24","33000","19627","2076366","105.0","20.444791666666667","true"
"Tcp","4","76846","97","80","-1","24","30000","19629","2076552","105.0","20.446875","true"
"Tcp","4","76846","88","80","-1","24","31000","19631","2076744","105.0","20.448958333333334","true"
"Tcp","4","76846","80","80","-1","24","32000","19633","2076927","105.0","20.451041666666665","true"
"Tcp","4","76846","98","80","-1","24","31000","19635","2077102","105.0","20.453125","true"
"Tcp","4","76846","105","80","-1","24","30000","19637","2077302","105.0","20.455208333333335","true"
"Tcp","4","76846","96","80","-1","24","3000","19639","2077488","105.0","20.457291666666666","true"
"Tcp","4","76846","93","80","-1","24","3000","19641","2077666","105.0","20.459375","true"
"Tcp","4","76847","95","80","-1","24","36000","19644","2077933","105.0","20.4625","true"
"Tcp","4","76847","98","80","-1","24","3000","19645","2078031","105.0","20.463541666666668","true"
"Tcp","4","76847","87","80","-1","24","36000","19648","2078333","105.0","20.445369406867847","true"
"Tcp","4","76847","90","80","-1","24","3000","19649","2078423","105.0","20.446409989594173","true"
"Tcp","4","76847","106","80","-1","24","3000","19651","2078611","105.0","20.448491155046828","true"
"Tcp","4","76847","108","80","-1","24","5000","19654","2078907","105.0","20.451612903225808","true"
"Tcp","4","76847","92","80","-1","24","52000","19655","2078999","105.0","20.452653485952133","true"
"Tcp","4","76847","90","80","-1","24","46000","19657","2079189","105.0","20.454734651404788","true"
"Tcp","4","76847","96","80","-1","24","40000","19659","2079365","105.0","20.45681581685744","true"
"Tcp","4","76847","84","80","-1","24","39000","19661","2079559","105.0","20.458896982310094","true"
"Tcp","4","76847","74","80","-1","24","38000","19663","2079723","105.0","20.46097814776275","true"
"Tcp","4","76847","98","80","-1","24","39000","19665","2079934","105.0","20.4630593132154","true"
"Tcp","4","76847","111","80","-1","24","38000","19667","2080123","105.0","20.465140478668054","true"
"Tcp","4","76847","85","80","-1","24","42000","19669","2080290","105.0","20.46722164412071","true"
"Tcp","4","76847","96","80","-1","24","38000","19671","2080466","105.0","20.46930280957336","true"
"Tcp","4","76847","108","80","-1","24","39000","19673","2080669","105.0","20.471383975026015","true"
"Tcp","4","76848","114","80","-1","24","5000","19676","2080984","105.0","20.474505723204995","true"
"Tcp","4","76848","87","80","-1","24","40000","19677","2081071","105.0","20.47554630593132","true"
"Tcp","4","76848","90","80","-1","24","39000","19679","2081256","105.0","20.456340956340956","true"
"Tcp","4","76848","114","80","-1","24","46000","19681","2081463","105.0","20.45841995841996","true"
"Tcp","4","76848","111","80","-1","24","47000","19683","2081656","105.0","20.46049896049896","true"
"Tcp","4","76848","100","80","-1","24","7000","19685","2081837","105.0","20.462577962577964","true"
"Tcp","4","76848","106","80","-1","24","41000","19688","2082118","105.0","20.465696465696464","true"
"Tcp","4","76848","97","80","-1","24","4000","19689","2082215","105.0","20.466735966735968","true"
"Tcp","4","76848","108","80","-1","24","2987000","19691","2082401","105.0","20.468814968814968","true"
"Tcp","4","76848","95","80","-1","24","49000","19693","2082592","105.0","20.47089397089397","true"
"Tcp","4","76848","93","80","-1","24","39000","19695","2082792","105.0","20.472972972972972","true"
"Tcp","4","76848","111","80","-1","24","36000","19697","2083017","105.0","20.475051975051976","true"
"Tcp","4","76848","99","80","-1","24","36000","19699","2083219","105.0","20.477130977130976","true"
"Tcp","4","76848","97","80","-1","24","35000","19701","2083414","105.0","20.47920997920998","true"
"Tcp","4","76848","101","80","-1","24","37000","19703","2083609","105.0","20.48128898128898","true"
"Tcp","4","76849","107","80","-1","24","36000","19705","2083805","105.0","20.483367983367984","true"
"Tcp","4","76849","96","80","-1","24","38000","19707","2084001","105.0","20.485446985446984","true"
"Tcp","4","76849","86","80","-1","24","37000","19709","2084190","105.0","20.466251298027","true"
"Tcp","4","76849","89","80","-1","24","3000","19712","2084474","105.0","20.469366562824508","true"
"Tcp","4","76849","78","80","-1","24","36000","19713","2084552","105.0","20.470404984423677","true"
"Tcp","4","76849","74","80","-1","2","2972379000","19715","2084719","105.0","20.472481827622016","true"
"Tcp","4","76849","74","80","-1","2","2999991000","19716","2084793","105.0","20.473520249221185","true"
"Tcp","4","76851","90","80","-1","24","1000681000","19718","2084957","105.0","20.433160621761658","true"
"Tcp","4","76851","94","80","-1","24","37000","19720","2085152","105.0","20.435233160621763","true"
"Tcp","4","76851","94","80","-1","24","30000","19722","2085346","105.0","20.437305699481865","true"
"Tcp","4","76851","100","80","-1","24","30000","19725","2085615","105.0","20.440414507772022","true"
"Tcp","4","76851","85","80","-1","24","30000","19726","2085700","105.0","20.44145077720207","true"
"Tcp","4","76851","81","80","-1","24","29000","19729","2085992","105.0","20.44455958549223","true"
"Tcp","4","76851","97","80","-1","24","29000","19730","2086089","105.0","20.44559585492228","true"
"Tcp","4","76851","80","80","-1","24","30000","19732","2086247","105.0","20.447668393782383","true"
"Tcp","4","76852","85","80","-1","24","32000","19734","2086421","105.0","20.449740932642488","true"
"Tcp","4","76852","97","80","-1","24","29000","19736","2086618","105.0","20.45181347150259","true"
"Tcp","4","76852","89","80","-1","24","659000","19738","2086815","105.0","20.43271221532091","true"
"Tcp","4","76852","77","80","-1","24","31000","19740","2086992","105.0","20.434782608695652","true"
"Tcp","4","76852","106","80","-1","24","29000","19742","2087190","105.0","20.436853002070393","true"
"Tcp","4","76852","108","80","-1","24","30000","19744","2087384","105.0","20.438923395445133","true"
"Tcp","4","76852","82","80","-1","24","29000","19746","2087566","105.0","20.440993788819874","true"
"Tcp","4","76852","94","80","-1","24","30000","19748","2087763","105.0","20.443064182194618","true"
"Tcp","4","76852","97","80","-1","24","39000","19750","2087965","105.0","20.44513457556936","true"
"Tcp","4","76852","107","80","-1","24","30000","19752","2088173","105.0","20.4472049689441","true"
"Tcp","4","76852","105","80","-1","24","28000","19753","2088278","105.0","20.44824016563147","true"
"Tcp","4","76852","96","80","-1","24","30000","19755","2088465","105.0","20.450310559006212","true"
"Tcp","4","76852","77","80","-1","24","1110000","19757","2088616","105.0","20.452380952380953","true"
